text,target
"['thank', 'god', 'friday', ':)', 'jgh']",1.0
"['love', ':)']",1.0
"['timetunnel', 'quit', 'sure', 'radio', 'set', 'heart', ':)']",1.0
"['hiii', 'jack', ':)', 'ili', '✨', '✨', '✨']",1.0
"['play', 'domino', 'pub', 'got', 'quit', 'heat', 'enjoy', 'though', ':d']",1.0
"['prob', ':)']",1.0
"['enjoy', 'sorri', 'hastili', 'type', 'messag', ':)']",1.0
"['ff', 'thank', ':-)']",1.0
"['say', 'big', 'thank', 'person', 'came', 'idea', 'screenshot', ':-)']",1.0
"['true', 'pakistani', ':p']",1.0
"[':)', '...', 'mention']",1.0
"['hi', 'bam', 'follow', 'bestfriend', 'love', 'lot', ':)', 'see', 'warsaw', 'love', 'x']",1.0
"['point', 'dreamteam', 'gooo', 'bailey', ':)', 'pbbgold']",1.0
"['thank', ':)']",1.0
"['drank', ':)']",1.0
"['old', 'pic', ':)']",1.0
['follow'],1.0
"['gotten', 'sleep', 'hour', ':)']",1.0
"['welsh', 'wale', 'today', 'yippe', ':-)']",1.0
"['done', ':)']",1.0
"['happi', 'birthday', 'babi', 'miss', 'much', 'love', 'much', ':)']",1.0
"['thank', 'bro', ':d', 'x']",1.0
"['that', 'lord', ':)']",1.0
"['sweet', ':)']",1.0
"['like', 'michael', ':)', 'thank', 'kind', 'word', 'cheer', 'em']",1.0
"['morn', 'realli', ':d', ""u'r"", 'alreadi', 'fun', 'caus', 'weekend', 'right', ':d', 'ure', 'futur', ';)', 'amaz', 'night']",1.0
"['wait', 'peopl', 'call', 'bigot', ':p']",1.0
"['usual', ':)', 'front', 'back', 'squat']",1.0
"['much', 'fun', 'realli', 'enjoy', 'hope', 'next', 'contest', 'come', 'soon', ':-)', ':-)', ':-)']",1.0
"['dobar', 'dan', ':)', 'brand', 'new', 'heavi', 'musicolog', 'day']",1.0
"['look', 'like', 'great', 'way', 'spend', 'friday', 'afternoon', 'enjoy', 'marathon', 'iflix', ':)']",1.0
"['need', 'someon', 'talk', 'alway', ':)', 'keep', 'head']",1.0
"['offici', 'graduat', ':d']",1.0
"[""i'm"", 'glad', ':d', 'cri', '__']",1.0
"['thank', ':)']",1.0
"['yep', 'expert', 'bisexu', ':)', 'good', 'luck']",1.0
"['minal', 'aidzin', 'yo', 'pi', ':d']",1.0
['follow'],1.0
"['plan', 'read', 'brand', 'new', 'cook', 'book', 'figur', 'make', 'dinner', 'tonight', ':)']",1.0
"['lol', 'tough', 'choic', 'tbh', 'realli', 'like', 'everi', 'song', 'other', ':p']",1.0
"['welcom', '...', ':-)', ':-)']",1.0
"['chill', 'smu', 'oval', ':d', 'coz', 'basketbal', 'player', 'whahahaha', 'soamaz']",1.0
"['moment', 'decid', 'log', 'onto', 'account', 'year', 'moment', 'saw', 'best', 'thing', 'ever', ':)']",1.0
"['girl', 'wardrob', 'would', 'w', ':)', 'wsalelov']",1.0
"['new', 'user', ':-)']",1.0
"['welcom', 'back', 'teamr', ':)']",1.0
"['oh', 'appar', ""i'm"", 'alreadi', 'member', 'lol', 'hope', 'abl', 'come', 'depend', 'time', ':d']",1.0
"['greatli', 'appreci', ':)']",1.0
"['hi', 'made', 'chang', 'design', 'hope', 'like', ':)']",1.0
"['ahhh', 'ye', ':d']",1.0
"['th', 'cinepambata', 'video', 'festiv', 'complet', 'mechan', 'offici', 'entri', 'form', 'may', 'download']",1.0
"['hello', ':)', 'get', 'youth', 'job', 'opportun', 'follow']",1.0
['follow'],1.0
"['ur', 'mom', 'get', 'u', 'swisher', 'ur', 'cop', 'monday', ':)']",1.0
"['song', 'week', 'ducktail', 'surreal', 'exposur', 'sotw']",1.0
"['halesowen', 'blackcountryfair', 'tomorrow', 'follow', 'go', 'come', 'say', 'hello', 'stand', 'high', 'street', ':-)']",1.0
"['good', 'luck', 'assess', 'today', ':)']",1.0
"['mental', 'strength', ':d']",1.0
"['look', 'beauti', 'amaz', 'bodi', 'ooz', 'sex', 'appeal', ':)', 'xx']",1.0
"['home', 'amassiveoverdoseofship', 'latest', 'vid', 'way', '..', 'enjoy', 'visit', 'site', '..', ':)']",1.0
"['isi', 'chan', ':d']",1.0
"['c', 'note', ':)', 'pkwalasawa']",1.0
"['stat', 'day', 'arriv', 'new', 'follow', 'unfollow', ':)', 'via']",1.0
"['thank', 'follow', 'gemma', 'enjoy', 'new', 'orlean', ':)']",1.0
"['fever', 'final', 'caught', '..', 'geskenya', 'obamainkenya', 'magicalkenya', ':-)', 'greatkenya', 'allgoodthingsk']",1.0
"['funni', 'next', 'anim', 'umaru', ':d']",1.0
"['great', 'singer', ':)']",1.0
['follow'],1.0
"['look', 'like', 'game', 'ship', 'us', 'got', 'order', ':)']",1.0
"['take', 'room', 'car', ""i'm"", 'gone', 'cool', ':)']",1.0
"['go', 'stream', 'soon', ':)']",1.0
"['thank', ':)']",1.0
"['hi', 'would', 'like', 'concert', 'let', 'know', 'citi', 'countri', ""i'll"", 'start', 'work', 'thank', ':)']",1.0
"['hahaha', 'everyon', 'fun', 'stori', 'relat', 'song', 'got', 'label', 'worst', 'batch', 'princip', 'due', ':p']",1.0
"['get', 'stuff', 'like', 'march', 'releas', 'one', 'first', 'start', 'new', 'one', ':)']",1.0
"['ff', 'top', 'twoof', 'wooftast', 'wkend', 'guy', ':)']",1.0
"['well', 'receiv', 'necessari', ':)']",1.0
"['long', 'time', 'see', ':/', ':p']",1.0
"[""i'll"", 'regret', 'rn', 'tomorrow', 'morn', 'whatev', ':)']",1.0
"['hat', ':d']",1.0
"['thank', ':)']",1.0
"['never', 'love', 'life', 'success', ':)']",1.0
"['abstin', ':)']",1.0
"['wtf', 'never', 'happen', 'moment', 'may', 'may', 'like', ""there'"", 'surpris', 'thrown', ':d']",1.0
"['start', 'middl', 'finish', ':)']",1.0
"['im', 'back', 'twitter', '..', ':-)']",1.0
"['end', 'happi', ':)']",1.0
"['love', 'stuff', 'need', 'repeat', 'relentlessli', 'approxim', 'next', 'year', ':)']",1.0
"['hug', 'mani', ':)']",1.0
"['oldschool', 'runescap', ':)']",1.0
"['thank', 'shout', 'wonder', 'weekend', ':)']",1.0
"['rest', 'day', ':)']",1.0
"['love', 'daaay', ':d']",1.0
"['jumma_mubarik', 'frnd', 'stay_bless', ':)', ':)', '—', 'feel', 'bless']",1.0
"['sens', ':)']",1.0
"['awww', 'pussycat', ':-)', 'xx']",1.0
"['hope', 'everyth', 'go', 'great', ':-)', 'lol']",1.0
"['market', 'main', 'launch', 'pretoria', ':)']",1.0
"['care', 'care', '...', 'fahrinahmad', 'tengkuaaronshah', 'eksperimencinta', ':d']",1.0
"['tykkäsin', 'videosta']",1.0
"['month', 'wait', 'final', 'hoodi', ':)', 'eeep', 'yay', 'sohappyrightnow']",1.0
"['mmm', 'c', 'love', 'azz-set', 'babe', ':-)']",1.0
"['thx', 'feedback', 'glad', 'gain', 'valu', ':)']",1.0
"['good', 'night', 'love', 'hope', 'peac', 'night', 'rest', 'feel', 'refresh', 'wake', 'sweet', 'dream', ':)']",1.0
"[""i'll"", 'never', 'get', 'use', 'thank', 'much', ':)']",1.0
"['thank', 'manthan', 'stay', 'tune', 'us', ':)']",1.0
"['fresh', 'beauti', 'smile', 'mother', 'determin', 'make', 'day', ':)', 'maxfreshmov']",1.0
"[""i'm"", 'play', 'brain', 'dot', 'braindot']",1.0
"['pleas', 'jame', 'think', 'beauti', 'girl', 'loneliest', 'tattoo', 'chang', 'life', ':)']",1.0
"['hi', 'girl', ':)', 'wish', 'happi', 'friday.and', 'magnific', 'fantast', 'w', 'e', '♡', '♥', '♡', '♥']",1.0
"['achiev', 'togeth', 'thank', 'rashmi', 'time', 'dedic', 'complet', 'inspir', ':)']",1.0
"['ff', 'happyfriday', 'weekend', 'nearli', ':-)']",1.0
"['retweet', ':)']",1.0
"['updat', 'soon', ""i'm"", 'sure', 'sign', 'set', 'text', 'alert', ':)', 'da']",1.0
"['someth', 'new', ':d']",1.0
"['dang', 'rad', 'fanart', ':d']",1.0
"['cheer', 'tgif', ':-)']",1.0
"['massiv', 'congrat', 'niamh', 'fennel', ':)', 'journal', 'graduat', 'land', 'dream', 'job', 'copi', 'past', 'tweet']",1.0
"['thank', ':)']",1.0
"['stat', 'day', 'arriv', 'new', 'follow', 'unfollow', ':)', 'via']",1.0
"['yesss', 'thank', ':d']",1.0
"['ariana', 'grand', 'selena', 'gomez', 'loui', 'tomlinson', 'rita', 'liam', 'payn', 'caradelevingn', 'trade', 'solo', 'dm', ':)']",1.0
"['tire', 'fine', ':)']",1.0
"['nope', 'definit', 'still', 'appli', 'year', 'want', ':d', 'iamca']",1.0
"['ah', 'found', 'thank', ':)']",1.0
"['afti', ':p']",1.0
"['goodmorn', ':)']",1.0
['follow'],1.0
"['’', 'exactli', 'look', '’', 'go', ':d']",1.0
"['prokabaddi', 'koel', 'mallick', 'recit', 'nation', 'anthem', 'day', ':)']",1.0
"['yournaturallead', 'youngnaturallead', 'monjuli', 'cumbria', 'uk', ':)', 'flockstar', 'thurjuli', 'itv']",1.0
"['goodmorn', 'goodnight', '...', 'sleeptight', 'haveagoodday', ':)']",1.0
"['one', 'leg', 'septemb', 'perhap', 'bb', 'promot', 'full', 'album', 'septemb', ':d']",1.0
"['still', 'fulli', 'intend', 'write', 'mani', 'game', 'design', 'possibl', 'attack', 'plan', 'next', 'month', '>:d']",1.0
"['bird', 'come', 'join', 'us', 'littl', 'fun', ':)', 'teamadmicro']",1.0
"['fridaydownpour', 'hope', 'clear', 'wkend', 'good', 'one', ':)']",1.0
"['time', 'sleep', ':)']",1.0
"[""that'"", 'three', 'word', ""that'"", 'rohit', ':d']",1.0
"['gorgeou', 'queen', '...', 'god', ':)']",1.0
"['long', 'wait', ':)', 'otwolgrandtrail']",1.0
"['get', 'inspir', 'sheer', 'fact', 'obama', 'beat', 'innumer', 'odd', 'becom', 'us', 'presid', 'ni', 'shauri', 'yako', ':-)', 'memotohat']",1.0
"['everyon', 'go', 'drop', 'follow', 'stream', ':d']",1.0
"['happi', 'birthday', 'sunday', ':)', 'hope', 'great', 'day', 'lot', 'pamper', 'love']",1.0
"[""t'wa"", 'great', 'thank', ':)']",1.0
"[""i'm"", 'go', 'cabincrew', 'interview', 'langkawi', 'st', 'august', ':)', 'pleas', 'wish', 'luck']",1.0
"['thank', ':d']",1.0
"['fulfil', 'fantasi', ':)']",1.0
"['cool', 'thank', 'think', 'hope', 'well', ':-)']",1.0
['follow'],1.0
"['thank', 'much', 'babe', ':d']",1.0
"['ex-tweleb', 'side', 'pleas', ':)']",1.0
"['thank', 'bro', ':d', 'x']",1.0
"['great', 'day', ':d']",1.0
"['make', 'much', 'sens', ':d', 'lol']",1.0
"['..', 'wait', ':)']",1.0
"['ff', 'great', 'weekend', ':)']",1.0
"['famili', 'friend', ':)']",1.0
"['apart', 'makeov']",1.0
"['thank', 'welcom', 'hope', 'goe', 'brilliantli', ':)']",1.0
"['happyyi', 'birthdaaayyy', ':-)']",1.0
"['come', 'kill', ':)']",1.0
"['hi', 'im', 'interest', 'internship', 'program', 'sadli', 'cant', 'access', 'career', 'page', 'u', 'help', 'issu', ':)']",1.0
"['sad', 'hear', 'thank', 'much', 'overwhelmingli', 'beauti', 'game', 'thank', 'hard', 'work', ':)']",1.0
"['aha', 'yesss', 'look', 'forward', 'see', ':)']",1.0
"['happi', 'friday', 'beaut', ':)', '♬', 'ff']",1.0
"['love', 'help']",1.0
"['would', 'love', 'win', 'deo', 'faaabul', ':d', 'freebiefriday', 'aluminiumfre', 'stayfresh', 'xx']",1.0
"['ye', 'john', ':)']",1.0
"['thank', 'worri', ""i'll"", 'navig', 'blog', 'check', ':)']",1.0
"['thnk', 'progrmr', ':-)']",1.0
"['bet', 'well', 'get', 'sleep', 'pm', 'shift', 'quit', 'hard', 'work', 'thank', ':)', 'xx']",1.0
"['figur', ':-)']",1.0
"['hardli', 'surpris', 'rose', 'inspir', 'much', 'emot', 'poetri', ':)']",1.0
"['follow', ':)']",1.0
"['join', 'frequentfly', 'program', ':)']",1.0
"['alway', 'end', 'break', 'apolog', 'fuck', 'nice', ':-)']",1.0
"['fabul', 'well', 'hope', 'great', 'day', ':-)', 'kb']",1.0
"['hi', 'would', 'like', 'concert', 'let', 'know', 'citi', 'countri', ""i'll"", 'start', 'work', 'thank', ':)']",1.0
"['welcom', ':)']",1.0
"['visit', 'blog']",1.0
"['enjoy', 'londondairi', 'icecream', 'share', 'us', 'experi', ':)']",1.0
['follow'],1.0
"['luv', 'ur', ':-)']",1.0
"['past', 'hoodi', 'cover', 'lot', 'sin', ':)']",1.0
"['bet', 'excit', ':)', "":')"", 'xxx', 'good', 'luck', 'hope', 'get', 'number', 'one']",1.0
"['welcom', 'jim', 'made', 'chuckl', 'train', 'morn', ':-)', 'happi', 'friday']",1.0
"['shop', 'bit', ':p']",1.0
"['agre', 'haha', ':p']",1.0
"['happi', 'birthday', ""we'r"", 'posit', 'full', 'cake', ':)']",1.0
"['doh', 'subscrib', 'need', ':)', 'pleas', 'let', 'us', 'know', 'reach', 'number']",1.0
"[""i'm"", 'good', 'thank', 'hope', 'well', ':-)', 'xx']",1.0
"['dri', 'hot', 'scorch', 'summer', 'ff', ':)']",1.0
"['mayb', 'younger', 'woman', 'stamina', 'tom', ':)']",1.0
"['thing', 'look', 'great', 'either', 'expect', 'anyth', 'less', 'lol', 'least', 'weekend', ':)']",1.0
"['final', 'get', 'bed', ':)', 'good', 'night', 'tweeti']",1.0
"['thank', 'guy', ':)']",1.0
"['fab', 'thank', 'support', ':)']",1.0
"['realli', 'dont', 'love', 'much', ':)']",1.0
"['ff', 'follow', '-->', 'loner', 'side', 'pleas', ':)']",1.0
"['charger', ':)']",1.0
[':-)'],1.0
"['introduc', 'new', 'word', 'vs', 'alter', 'understand', 'word', 'x', 'spread', 'either', 'big', 'problem', ':)']",1.0
['follow'],1.0
"['ff', 'wooftast', 'twoof', 'hope', 'supa', 'dupa', 'weekend', ':)']",1.0
"['near', 'enough', 'dartmoor', ':)']",1.0
"[""i'm"", 'gonna', 'stay', 'gold', 'colour', 'hope', 'come', 'soon', 'thank', 'anyway', ':)']",1.0
"['follow', 'back', ':)']",1.0
"['yay', 'ok', ':d']",1.0
"['someday', ""we'll"", 'know', ':)']",1.0
"['u', 'r', 'dii', 'n', 'cant', 'forget', 'si', ':)']",1.0
"['jgh', 'fr', 'smf', 'ft', 'w', 'girl', ':)']",1.0
"['mayb', 'get', 'japanes', 'import', 'hello', 'kitti', 'match', 'stationari', ':)']",1.0
"['weekend', 'draw', 'close', 'plan', ':d']",1.0
"['hi', 'saw', 'u', 'follow', 'thought', 'u', 'might', 'like', 'dark']",1.0
"['hello', 'twitter', 'account', 'broken', ':)']",1.0
"['hi', 'thank', 'connect', 'specialis', 'thermal', 'imag', 'survey', '–', 'need', 'us', ':)']",1.0
"['nice', ':)']",1.0
"['pleas', 'follow', 'back', ':)', 'x']",1.0
"['hi', 'want', 'get', 'connect', ':)', 'plan', 'come', 'south', 'korea']",1.0
"['oh', 'fact', ':p']",1.0
"[""i'd"", 'plan', 'nice', 'scamper', 'slept', 'alarm', 'two', 'hour', 'suppos', 'need', 'sleep', ""ain't"", 'mad', ':)']",1.0
"['chweina', '...', 'xd', 'jotzh', ':d', 'dude', '...', 'go', 'school', 'wast', 'time', 'twitter']",1.0
"['hiya', 'yep', 'show', 'take', 'place', 'complet', 'cover', 'worth', 'bring', 'coat', 'beforehand', 'tho', 'foh', 'outsid', ':-)']",1.0
"['thank', ':)']",1.0
"['enjoy', 'holiday', ':d']",1.0
"['seen', 'mani', 'menac', 'sinc', 'finish', 'jojo', ':d']",1.0
"['ta', ':)']",1.0
"['thank', 'alway', 'last', '’', 'back', 'track', ':)', 'hope', 'fantast', 'weekend', ':)']",1.0
"['make', 'better', 'though', ':-)']",1.0
"['stat', 'day', 'arriv', 'new', 'follow', 'unfollow', ':)', 'via']",1.0
"['accept', ':)']",1.0
['follow'],1.0
"['go', 'guy', 'hope', 'enjoy', 'updat', ':)', 'bye', 'admin', 'lukri']",1.0
"['love', 'day', 'ye', 'stay', 'happi', ':)']",1.0
"['day', ':)']",1.0
"['happi', 'birthday', 'momma', 'bear', 'love', 'much', '❤', '️', 'redid', 'found', 'last', 'pictur', 'th', 'grade', ':)']",1.0
"['k', ""i'll"", 'text', 'tomorrow', ':-)']",1.0
"['im', ':)', 'x']",1.0
"['love', 'u', ':p']",1.0
"['nice', 'line', ':-)', ':-)']",1.0
"['play', 'v.ball', 'atm', ':)']",1.0
"['appreci', 'recent', 'retweet', 'great', 'friday', ':)']",1.0
['follow'],1.0
"['build', 'product', 'like', 'pack', 'suitcas', 'plan', 'think', 'need', 'remov', 'half', 'fulli', 'agre', ':)']",1.0
"['hang-copi', 'translat', ""dostoevsky'"", 'note', '..', ':)']",1.0
"['voucher', '...', 'new', 'bugatti', ""what'"", 'valu', ':d']",1.0
"['someon', 'love', 'promis', ':)']",1.0
"['know', 'bra', 'know', 'bra', 'get', ':d']",1.0
"['مطعم_هاشم', 'yummi', ':-)', 'ala', 'bdayt', 'season', ':-)', 'mnwreeen', ':-)', ':-)']",1.0
"['listen', 'jazz', 'truck', ':)']",1.0
"['hi', 'bam', 'follow', 'bestfriend', 'love', 'lot', ':)', 'see', 'warsaw', 'love', 'x']",1.0
"[""can't"", 'wait', 'speak', 'pbevent', 'see', ':)']",1.0
"['wait', 'hq', 'pic', 'today', 'add', 'yoona', 'x', 'hairpin', 'otp', 'collect', ':d']",1.0
"['mastership', 'honey', ':d']",1.0
"['paindo', 'want', 'say', 'follow', ':p']",1.0
"['sure', ':)']",1.0
"['awesom', 'await', 'report', ':d']",1.0
"['throwback', 'lol', 'manni', 'still', 'asshol', ':)']",1.0
"['brijresid', 'g', 'stori', 'structur', 'unit', 'encompass', 'bhk', 'flat', ':d']",1.0
"['honor', ':-)']",1.0
"['know', 'like', ':d']",1.0
['follow'],1.0
"['curri', 'close', 'home', ':)']",1.0
"['clash', ':)', 'milano', 'call']",1.0
"['followback', 'po', ':-)', ':-d']",1.0
"['legit', 'loser', 'sit', 'get', 'gass', ':)']",1.0
"['friend', 'hi', 'saw', 'dead', 'thing', 'made', 'think', 'aww', 'thank', 'guy', ':d']",1.0
"['speak', ':-)']",1.0
"['alway', ':)']",1.0
"['starsquad', '⭐', 'pleas', 'get', 'follow', 'awesom', ':)']",1.0
"['awww', 'thank', ':-)']",1.0
"['thank', 'news', 'man', ':)', 'utc']",1.0
"['rememb', 'one', 'time', 'go', 'flume', 'kaytranada', 'alunageorg', 'even', 'though', 'ticket', 'still', 'want', 'km']",1.0
"['oh', 'good', 'haha', 'let', 'know', 'think', ':)']",1.0
"['thank', 'give', 'certainti', 'problem', ':)', 'hope', 'u', 'could', 'solv', 'faster', 'least', 'know', 'dont', 'hurri', 'totem']",1.0
"['somewher', 'later', ':)']",1.0
"['good', 'advic', 'friday', ':)']",1.0
"['cheer', 'alic', ':)']",1.0
['go'],1.0
"['two', 'dog', 'one', 'cat', 'good', 'friend', ':-)', 'goodwynsgoodi', 'freebiefriday']",1.0
"['ugh', ""i'v"", 'never', 'rt', 'fade', 'moan', 'leed', 'tweet', ':)']",1.0
"['look', 'forward', 'jozi', 'guy', ':)']",1.0
"['hello', ':d', 'found', 'time', 'wasnt', 'follow', 'till']",1.0
"['think', 'fifth', 'album', 'im', ':)', 'okay', ':)', 'fuck', ':)']",1.0
"['may', 'avail', 'tix', 'pa', 'ba', 'ng', 'atl', 'concert', 'thank', ':)']",1.0
"['yeah', 'coldplay', 'song', 'playlist', ':p', 'love', 'favorit', 'scientist', 'fix', 'yellow', 'atla', ':p']",1.0
"['awesom', ':)', ""i'll"", 'wait']",1.0
['follow'],1.0
"['done', 'yein', ':)']",1.0
"['haha', 'receiv', 'ff', 'thing', 'friday', 'nice', 'way', 'start', 'day', ':)', 'xx']",1.0
"['lol', 'selo', ':)']",1.0
"['jabongatpumaurbanstamped', 'an', 'time', 'arriv', ':)']",1.0
"['waiter', 'bill', 'sir', 'custom', 'ok', 'kitchen', ':d']",1.0
"['titl', 'say', ':d']",1.0
"['hey', 'almost', 'time', 'visit', 'citi', ':)']",1.0
"['keep', 'insid', 'pocket', 'ur', 'wrip', 'jean', ':)']",1.0
"['beauti', ':)']",1.0
"['well', 'haha', ':d']",1.0
"['love', 'conni', 'fabul', 'ship', 'amaz', 'crew', 'staff', 'great', 'time', ':-)']",1.0
"['hi', 'sweetan', 'best', 'ask', ':)', 'great', 'day', 'fun', 'film']",1.0
"['nope', ':-)']",1.0
"[""that'"", 'ok', 'thank', 'follow', ':)']",1.0
"['mum', 'beg', 'watch', 'soprano', ""i'll"", 'watch', ':-)']",1.0
"['follow', 'back', 'pleas', ':)']",1.0
"['oh', 'fun', ':)']",1.0
"[""that'"", 'great', 'hear', ':d']",1.0
"['also', 'ff', 'ukrain', ':)']",1.0
"['hi', 'bam', 'follow', 'bestfriend', 'love', 'lot', ':)', 'see', 'warsaw', 'love', 'x']",1.0
"['follow', 'pleas', 'olli', ':)']",1.0
"['beauti', ':)', 'via', 'disney.art', 'talent', 'elmoprinssi', ':)', 'forget', '…']",1.0
"['bit', 'tire', 'hour', 'salsa', 'danc', 'last', 'night', 'definit', 'worth', 'happi', 'friday', 'everyon', ':-)']",1.0
"['thank', 'haha', 'tell', 'truth', ':)', ':)', ':)']",1.0
"['ye', 'pl', ':)']",1.0
"['gotten', 'least', 'hour', 'sleep', 'past', 'day', 'rest', 'week', 'interest', ':)', ';)']",1.0
['thank'],1.0
"['check', 'bro', 'nd', 'blogiversari', 'mani', 'awesom', 'review', 'come', ':d', '...']",1.0
"['top', 'cuti', 'bohol', ':)']",1.0
['follow'],1.0
"['briliant', 'liter', 'convers', 'post', 'v', 'email', 'saw', ':)']",1.0
"['key', 'word', 'annual', 'read', 'anyon', 'write', ':)']",1.0
"['product', 'day', 'far', ':)', 'happi', 'day', '...', ':)', ':)', 'head', 'spin', 'thing', 'voic', 'keep', 'call', '..', 'lol', '\U000fe334']",1.0
"['yeheyi', 'thank', 'much', 'pinya', ':)', 'whoooah', 'win']",1.0
"['good', 'morn', 'dear', 'friend', 'listen', 'tranc', 'lover', 'enjoy', ':d', 'happi', 'friday']",1.0
"['favorit', 'subject', 'school', '—', 'physic', ':)']",1.0
"['congrat', ':)', 'good', 'news', 'head', 'weekend']",1.0
"['take', 'head', 'stop', ':)']",1.0
"['ब', 'matter', 'jungl', 'accommod', ':-)']",1.0
"['hi', 'shout', 'list', 'one', 'best', ""what'"", 'secret', 'behind', ':)', 'sandroforceo', 'ceomonth']",1.0
"['swag', ':d']",1.0
"['wait', 'till', 'turn', 'go', 'mia', ':-)']",1.0
"['thank', ':)']",1.0
"['love', 'time', 'go', 'flow', 'workinprogress', 'love', 'choos', 'colour', ':)', '…']",1.0
"['love', 'finnigan', ':)', 'loyal', 'royal']",1.0
"['fotoset', 'reus', 'seem', 'like', 'somebodi', 'fun', 'today', ':d']",1.0
"['love', ':-)']",1.0
"['quit', ':)', 'sell', 'young', 'understand', 'muntu']",1.0
"['anoth', 'gem', 'today', 'falco', 'cool', ':)', 'supersmash']",1.0
"['good', 'morn', 'hotnsexi', 'girl', 'amaz', 'friskyfriday', 'beach', ':d']",1.0
"['welcom', ':d']",1.0
"['lol', 'tire', 'good', 'look', ':)']",1.0
"['wrong', 'turn', 'amaz', 'movi', ':)']",1.0
"['glad', 'hear', ""that'"", 'back', 'see', 'anyth', 'els', 'crop', 'let', 'us', 'know', ':-)', 'ba']",1.0
"['kill', ':)', ':)']",1.0
"['pic', 'nash', 'come', ':)']",1.0
"['make', 'sure', 'alway', 'tissu', 'chocol', 'tea', 'everi', 'hannib', 'episod', ':)', 'work', 'way', ':)']",1.0
"['contact', 'us', 'today', ""we'll"", 'get', 'citi', 'hotb', 'bush', 'somewher', ':)', 'classicassur']",1.0
"['hi', 'would', 'like', 'concert', 'let', 'know', 'citi', 'countri', ""i'll"", 'start', 'work', 'thank', ':)']",1.0
"['stat', 'day', 'arriv', 'new', 'follow', 'unfollow', ':)', 'via']",1.0
"['glad', 'like', 'check', 'nice', 'stuff', 'wsalelov', ':)']",1.0
['follow'],1.0
"['thrill', 'first', 'intern', 'assign', 'aerial', 'camera', 'oper', '...', 'wale', 'come', 'boom', 'never', 'forget', 'smile']",1.0
"['friday', 'night', 'hong', 'kong', '...', 'ferri', 'central', 'meet', 'new', 'girlfriend', 'after-work', 'drink', ':-)', '...']",1.0
"['famili', 'time', ':d', 'dj', 'resto', '—']",1.0
"['good', 'morn', ':)', '—', 'drinkt', 'koffi']",1.0
"['girl', 'wardrob', 'would', 'w', ':)', 'wsalelov']",1.0
"['stargat', 'atlanti', 'cool', 'show', ':)']",1.0
"['great', 'muaahhh', ':)']",1.0
"['ohh', 'hii', ':)', 'haha', 'thank', 'info', ""i'll"", 'check', 'mayb', 'di', 'nagsend', 'yung', 'order', 'form', 'ko', 'haha', 'thank', 'ulit', ':)']",1.0
"['happi', 'birthday', ':)']",1.0
"['trust', 'without', 'us', 'ugli', 'without', 'u', ':-)']",1.0
"['legget', 'qui', 'per', 'la', 'chat', 'larri', ':)', 'mar']",1.0
"['encourag', 'employ', 'board']",1.0
"['sticker', 'came', 'sponsor', 'prize', 'entri']",1.0
"['goodnight', 'liam', 'hope', 'fantast', 'day', 'today', '(:', 'sweet', 'dream', 'babi', 'love', 'heart', ':d', 'xx']",1.0
"['oh', 'yeah', 'milo', 'aurini', 'juicebro', 'fuck', 'pillar', 'respect', 'commun', ':d']",1.0
"['yeah', 'boii', 'look', 'arriv', 'post', 'morn', 'latest', 'smashingbook', 'new', 'bibl', ':d']",1.0
"['ill', 'better', 'soon', ':)', '—', 'feel', 'sick']",1.0
"['lamo', 'first', 'fangirl', 'hard', '..', ""i'd"", 'love', 'share', 'platon', 'pic', ':d', 'know', 'scienc']",1.0
